name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,25,0.99,0.19,0.62,0.41,0.54,0.43,0.000658989,0.003187895,0.000447989,0.000983,0.000865936,0.001225233
cemiyyet,25,0.19,0.19,0.22,0.28,0.31,0.15,0.008525848,0.003660917,0.003047943,0.006386995,0.007323265,0.002355337
cemiyyet,25,0.63,0.62,0.22,0.42,0.35,0.45,0.000797987,0.000773907,0.004604101,0.001810074,0.001351357,0.000859976
cemiyyet,26,0.98,0.97,0.96,0.5,0.52,0.31,0.000634193,0.000557184,0.000455856,0.002398968,0.002760887,0.00127697
cemiyyet,26,0.98,0.99,0.95,0.42,0.41,0.41,0.001488209,0.001210928,0.001636028,0.001499891,0.003675938,0.001092911
cemiyyet,26,0.97,0.99,0.95,0.42,0.47,0.37,0.000610828,0.000545025,0.000467062,0.004698038,0.002968073,0.000935078
cemiyyet,26,0.96,0.95,0.95,0.49,0.52,0.43,0.000684023,0.000447035,0.000439644,0.001356125,0.002267838,0.001383305
cemiyyet,27,0.36,1,0.79,0.41,0.51,0.26,0.001479864,0.001475096,0.003778934,0.005092144,0.01328373,0.001962185
cemiyyet,27,0.36,0.37,0.49,0.26,0.39,0.4,0.001401901,0.001403093,0.001411676,0.001548052,0.000765085,0.001194
cemiyyet,27,1,0.37,0.79,0.32,0.3,0.4,0.002519846,0.002385855,0.003339052,0.002994299,0.002315998,0.011642933
cemiyyet,27,0.79,0.49,0.79,0.26,0.46,0.25,0.004817009,0.002535343,0.004998207,0.003145933,0.005877018,0.002164841
cemiyyet,28,0.89,0.88,0.65,0.42,0.29,0.37,0.000574112,0.001076937,0.00109911,0.000879049,0.008151054,0.00178194
cemiyyet,28,0.89,0.96,0.7,0.45,0.42,0.41,0.000599146,0.000985146,0.000926971,0.002259016,0.001681328,0.00253129
cemiyyet,28,0.88,0.96,0.69,0.33,0.32,0.32,0.001133919,0.000962019,0.00166893,0.01669693,0.001796246,0.001884937
cemiyyet,28,0.65,0.7,0.69,0.41,0.47,0.43,0.000869989,0.001052141,0.00265193,0.001326084,0.002895117,0.001388788
cemiyyet,29,0.52,0.52,0.53,0.41,0.2,0.42,0.000524759,0.000507116,0.00048089,0.000592947,0.001898766,0.000468969
cemiyyet,29,0.52,0.97,0.99,0.42,0.44,0.36,0.000536919,0.000378132,0.000348806,0.002443075,0.0031178,0.001097918
