name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,5,0.831233658,0.832733397,0.837468425,0.687668136,0.608503877,0.521437699,0.018507004,0.018397093,0.018936157,0.010482073,0.007693768,0.003893852
cemiyyet,5,0.8213889,0.823652025,0.837468425,0.751747442,0.613931244,0.503090585,0.01849699,0.019291162,0.019075871,0.013558149,0.007520199,0.003470182
cemiyyet,6,0.817387357,0.828361694,0.855693503,0.598202394,0.605662413,0.524498673,0.020388126,0.019095182,0.021715164,0.007090092,0.007493019,0.004560947
cemiyyet,6,0.817387357,0.808342165,0.82040761,0.759447538,0.573392698,0.531622421,0.022315979,0.018355846,0.019310713,0.016323805,0.007096291,0.005166292
cemiyyet,6,0.828361694,0.808342165,0.827284844,0.71616905,0.6131818,0.519395817,0.018838882,0.01836586,0.018545151,0.011351824,0.008470058,0.0041399
cemiyyet,6,0.855693503,0.82040761,0.827284844,0.544758368,0.660911743,0.585994454,0.021631956,0.019668818,0.025462866,0.009118795,0.012954712,0.009298801
cemiyyet,7,0.632546565,0.84162305,0.674268725,0.746829614,0.545803808,0.492252472,0.022627831,0.068031073,0.025479317,0.035838127,0.012380838,0.007600069
cemiyyet,7,0.632546565,0.632908602,0.74266243,0.620994415,0.704542796,0.49069852,0.018717766,0.018925905,0.016797066,0.006352901,0.015237808,0.003329039
cemiyyet,7,0.84162305,0.632908602,0.67587625,0.630513035,0.651552335,0.50741713,0.066796064,0.018666983,0.024971008,0.017795086,0.021149874,0.007733107
cemiyyet,7,0.674268725,0.74266243,0.67587625,0.547670246,0.603279505,0.547190282,0.029573202,0.015788794,0.02512908,0.006008863,0.009027004,0.007889271
cemiyyet,8,0.530959375,0.667039007,0.82960747,0.500198323,0.576047737,0.478575917,0.016384125,0.032641172,0.155113935,0.014369726,0.042390108,0.017501831
cemiyyet,8,0.530959375,0.596450542,0.530770739,0.570276686,0.719153457,0.70787274,0.02603817,0.01886797,0.032814026,0.043868065,0.029613972,0.019058228
cemiyyet,8,0.667039007,0.596450542,0.605764898,0.771750478,0.614403976,0.513171225,0.078153849,0.01373291,0.037739992,0.02037096,0.009963989,0.00530982
cemiyyet,8,0.82960747,0.530770739,0.605764898,0.497326416,0.708424565,0.48823714,0.17095089,0.017038822,0.038917065,0.018348217,0.110429049,0.013868093
cemiyyet,9,0.830111465,0.826943085,0.824643262,0.639232167,0.672600867,0.50361895,0.014956713,0.01396513,0.01300621,0.007164955,0.008742809,0.003496885
cemiyyet,9,0.830111465,0.824727467,0.825348137,0.77608604,0.711921711,0.566183437,0.014765024,0.013384342,0.012672901,0.012979984,0.010527134,0.006020069
cemiyyet,9,0.826943085,0.824727467,0.846881926,0.724863804,0.742952123,0.577850841,0.016018152,0.025115013,0.02641201,0.017813921,0.014310837,0.0058918
cemiyyet,9,0.824643262,0.825348137,0.846881926,0.674248042,0.671585174,0.572670965,0.014493942,0.014530182,0.017388105,0.013565063,0.009958982,0.005164862
cemiyyet,10,0.829747521,0.820518836,0.828571554,0.74188527,0.756937641,0.606137308,0.021124125,0.028496981,0.021232128,0.033800125,0.018059969,0.010087967
cemiyyet,10,0.829747521,0.839633769,0.836628756,0.548510706,0.646721236,0.533704141,0.024366856,0.021508932,0.024662018,0.010501862,0.019589901,0.012304068
cemiyyet,10,0.820518836,0.839633769,0.836062214,0.582711424,0.660813986,0.573484303,0.044788837,0.053099155,0.10317111,0.103559017,0.015720844,0.00821209
cemiyyet,10,0.828571554,0.836628756,0.836062214,0.568168962,0.637195534,0.58079547,0.025409222,0.02177,0.022129059,0.029233217,0.009344101,0.009640932
cemiyyet,11,0.792989512,0.794638929,0.809319591,0.651466823,0.705098956,0.595356142,0.008788109,0.008960009,0.009867907,0.004688978,0.010950089,0.004153728
cemiyyet,11,0.792989512,0.832929299,0.791122599,0.692750797,0.586071467,0.642348504,0.008949041,0.011201143,0.011450768,0.012463093,0.004162073,0.006484985
cemiyyet,11,0.794638929,0.832929299,0.791179569,0.739737814,0.707679895,0.553400781,0.013528109,0.012473106,0.010008097,0.011219025,0.009834051,0.004688978
cemiyyet,11,0.809319591,0.791122599,0.791179569,0.58979781,0.661817524,0.693285605,0.011297941,0.009490967,0.009965658,0.018251181,0.015096903,0.006961823
cemiyyet,12,0.763241461,0.717453003,0.661295867,0.606338059,0.593310042,0.670797835,0.003346205,0.003710985,0.002995968,0.00253582,0.002414227,0.002654791
cemiyyet,12,0.763241461,0.698859113,0.676180599,0.624646004,0.640564812,0.661180502,0.003308058,0.003598928,0.00361681,0.003428936,0.004756927,0.002580881
cemiyyet,12,0.717453003,0.698859113,0.804608991,0.67445828,0.738265179,0.702003801,0.002984047,0.003402948,0.00748086,0.008105993,0.005887032,0.005596161
cemiyyet,12,0.661295867,0.676180599,0.804608991,0.716004159,0.728381074,0.641999456,0.003365755,0.003632784,0.008086205,0.006755114,0.007091999,0.004467964
