name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,26,0.84,0.84,0.84,0.77,0.7,0.71,0.00745225,0.007805347,0.006712914,0.005996943,0.008544922,0.004855871
cemiyyet,27,0.58,0.86,0.81,0.59,0.79,0.6,0.007200003,0.040501595,0.040617228,0.007270098,0.021357059,0.007040977
cemiyyet,27,0.58,0.6,0.58,0.71,0.57,0.7,0.005180836,0.006061077,0.005879879,0.002779007,0.005028009,0.002537966
cemiyyet,27,0.86,0.6,0.81,0.76,0.57,0.6,0.025689125,0.005246878,0.026726723,0.018166065,0.004868031,0.006880045
cemiyyet,27,0.81,0.58,0.81,0.65,0.58,0.57,0.025088072,0.005759001,0.02624011,0.010687828,0.006093979,0.006922007
cemiyyet,28,0.76,0.64,0.74,0.73,0.77,0.74,0.005548954,0.007592916,0.005681992,0.003667831,0.004225969,0.003823996
cemiyyet,28,0.76,0.68,0.82,0.77,0.76,0.72,0.005478144,0.009914875,0.008172035,0.007842064,0.007501841,0.006472111
cemiyyet,28,0.64,0.68,0.69,0.59,0.63,0.58,0.008488894,0.011188984,0.011276007,0.043023825,0.029223204,0.005257845
cemiyyet,28,0.74,0.82,0.69,0.66,0.76,0.62,0.00585103,0.007278204,0.010123014,0.004245043,0.010463953,0.00303483
cemiyyet,29,0.8,0.8,0.8,0.77,0.72,0.67,0.002995968,0.002855062,0.002964973,0.002490759,0.002545834,0.002750874
cemiyyet,29,0.8,0.89,0.9,0.74,0.77,0.64,0.003150702,0.005339146,0.005259037,0.006000757,0.004291058,0.002433062
cemiyyet,29,0.8,0.89,0.89,0.73,0.7,0.77,0.003164053,0.005409002,0.005482197,0.006998062,0.004193068,0.006191969
cemiyyet,29,0.8,0.9,0.89,0.78,0.69,0.72,0.003313065,0.006181717,0.006614923,0.005015135,0.007256269,0.003895044
cemiyyet,30,0.9,0.93,0.9,0.57,0.76,0.59,0.022802114,0.020885944,0.027108192,0.043461084,0.01505208,0.006278992
cemiyyet,30,0.9,0.9,0.9,0.63,0.73,0.54,0.026157856,0.022480011,0.022742033,0.008642197,0.006276131,0.004283905
cemiyyet,30,0.93,0.9,0.9,0.65,0.62,0.58,0.024364233,0.022499084,0.020987749,0.008891106,0.007473946,0.006071091
cemiyyet,30,0.9,0.9,0.9,0.69,0.56,0.55,0.022988081,0.023166895,0.021602869,0.021610022,0.004421234,0.004611015
cemiyyet,31,0.9,0.84,0.65,0.59,0.56,0.54,0.163095951,0.1891222,0.045269966,0.014559984,0.017462969,0.0136199
cemiyyet,31,0.9,0.84,0.66,0.62,0.54,0.53,0.165650129,0.181386948,0.039316177,0.031067133,0.013520241,0.012526035
cemiyyet,31,0.84,0.84,0.62,0.57,0.68,0.53,0.195491076,0.167934895,0.051373005,0.028911829,0.098089933,0.020801067
cemiyyet,31,0.65,0.66,0.62,0.69,0.75,0.58,0.047794342,0.04138279,0.051882029,0.031638861,0.018550158,0.008430004
cemiyyet,32,0.77,0.85,0.81,0.71,0.77,0.65,0.009923935,0.007889032,0.005901814,0.004122019,0.006219149,0.003377914
cemiyyet,32,0.77,0.8,0.74,0.73,0.63,0.74,0.007313967,0.009573936,0.006191015,0.005870104,0.003535986,0.006409883
cemiyyet,32,0.85,0.8,0.73,0.6,0.67,0.75,0.007303953,0.008821964,0.006157875,0.003050327,0.011621237,0.006876945
cemiyyet,32,0.81,0.74,0.73,0.61,0.78,0.64,0.006182909,0.007488966,0.00696969,0.009618998,0.005616903,0.00301075
cemiyyet,33,0.79,0.86,0.72,0.7,0.75,0.73,0.004413843,0.003737211,0.004309893,0.003817081,0.00364995,0.002616167
cemiyyet,33,0.79,0.82,0.73,0.83,0.74,0.7,0.00450778,0.005287886,0.006381035,0.005635023,0.0065763,0.005731106
cemiyyet,33,0.86,0.82,0.76,0.74,0.64,0.76,0.003793001,0.005499125,0.004766941,0.004422903,0.00620389,0.003874779
cemiyyet,33,0.72,0.73,0.76,0.74,0.64,0.69,0.003934145,0.007363796,0.004663229,0.004423141,0.007642031,0.004164934
